complex_id,direction,alpha,n_int,int_recovery,noninterface_recovery,meanL_mpnn,meanL_esmif
4WND_A_B,random,0.25,67,0.2194,0.3079,-0.0003,-0.3462
4WND_A_B,random,0.5,67,0.2146,0.3087,-0.0154,-0.3553
4WND_A_B,random,1.0,67,0.1903,0.3086,-0.0869,-0.4387
4WND_A_B,random,2.0,67,0.1583,0.307,-0.2461,-0.6774
4X4M_AB_E,L,0.0,44,0.207,0.2674,-0.0019,-0.058
4X4M_AB_E,L,0.25,44,0.2124,0.2675,0.096,-0.0045
4X4M_AB_E,L,0.5,44,0.2173,0.2674,0.1834,0.0489
4X4M_AB_E,L,1.0,44,0.2237,0.2672,0.3074,0.1063
4X4M_AB_E,L,2.0,44,0.2248,0.2672,0.4678,0.1915
4X4M_AB_E,random,0.0,44,0.207,0.2674,-0.0019,-0.058
4X4M_AB_E,random,0.25,44,0.2006,0.2671,-0.0096,-0.0669
4X4M_AB_E,random,0.5,44,0.1967,0.2672,-0.0175,-0.084
4X4M_AB_E,random,1.0,44,0.1879,0.2671,-0.0985,-0.1427
4X4M_AB_E,random,2.0,44,0.1619,0.2672,-0.2087,-0.2111
4Y61_A_B,L,0.0,47,0.1639,0.3667,-0.1166,-0.6056
4Y61_A_B,L,0.25,47,0.1702,0.3665,-0.0416,-0.5155
4Y61_A_B,L,0.5,47,0.1722,0.3665,0.0149,-0.458
4Y61_A_B,L,1.0,47,0.1785,0.3664,0.1115,-0.3765
4Y61_A_B,L,2.0,47,0.1902,0.366,0.2435,-0.2416
4Y61_A_B,random,0.0,47,0.1639,0.3667,-0.1166,-0.6056
4Y61_A_B,random,0.25,47,0.1592,0.3667,-0.116,-0.6103
4Y61_A_B,random,0.5,47,0.1539,0.3664,-0.1116,-0.6089
4Y61_A_B,random,1.0,47,0.1406,0.3663,-0.122,-0.6595
4Y61_A_B,random,2.0,47,0.1267,0.3661,-0.1397,-0.7132
4YEB_A_B,L,0.0,44,0.1165,0.3101,-0.0811,-0.0327
4YEB_A_B,L,0.25,44,0.1207,0.3097,-0.0384,-0.0108
4YEB_A_B,L,0.5,44,0.125,0.3099,0.0066,0.0013
4YEB_A_B,L,1.0,44,0.1321,0.3101,0.0802,0.0326
4YEB_A_B,L,2.0,44,0.1339,0.3099,0.1976,0.0765
4YEB_A_B,random,0.0,44,0.1165,0.3101,-0.0811,-0.0327
4YEB_A_B,random,0.25,44,0.1186,0.3099,-0.0761,-0.0386
4YEB_A_B,random,0.5,44,0.1222,0.3102,-0.0749,-0.0397
4YEB_A_B,random,1.0,44,0.1225,0.31,-0.0737,-0.0537
4YEB_A_B,random,2.0,44,0.1254,0.3099,-0.0455,-0.0453
4ZS6_HL_A,L,0.0,26,0.3047,0.3591,-0.1752,-0.3578
4ZS6_HL_A,L,0.25,26,0.3275,0.359,-0.0176,-0.2218
4ZS6_HL_A,L,0.5,26,0.345,0.3592,0.0988,-0.1116
4ZS6_HL_A,L,1.0,26,0.366,0.3594,0.2465,0.0115
4ZS6_HL_A,L,2.0,26,0.3744,0.3595,0.3957,0.1347
4ZS6_HL_A,random,0.0,26,0.3047,0.3591,-0.1752,-0.3578
4ZS6_HL_A,random,0.25,26,0.3131,0.3593,-0.1627,-0.349
4ZS6_HL_A,random,0.5,26,0.3143,0.3594,-0.1757,-0.3441
4ZS6_HL_A,random,1.0,26,0.3005,0.3593,-0.233,-0.3933
4ZS6_HL_A,random,2.0,26,0.2764,0.3596,-0.4308,-0.5446
5E6P_A_B,L,0.0,33,0.2585,0.2467,-0.094,-0.1577
5E6P_A_B,L,0.25,33,0.2656,0.2466,0.0057,-0.0646
5E6P_A_B,L,0.5,33,0.2812,0.2469,0.1125,0.0306
5E6P_A_B,L,1.0,33,0.2959,0.2469,0.2583,0.1546
5E6P_A_B,L,2.0,33,0.3002,0.2468,0.4129,0.2513
5E6P_A_B,random,0.0,33,0.2585,0.2467,-0.094,-0.1577
5E6P_A_B,random,0.25,33,0.2599,0.2467,-0.1033,-0.1612
5E6P_A_B,random,0.5,33,0.2557,0.2469,-0.1109,-0.1442
5E6P_A_B,random,1.0,33,0.2386,0.2474,-0.19,-0.1653
5E6P_A_B,random,2.0,33,0.2216,0.2472,-0.3259,-0.2625
5E9D_AB_CDE,L,0.0,48,0.2419,0.3412,-0.1047,-0.5231
5E9D_AB_CDE,L,0.25,48,0.264,0.3411,0.1051,-0.4103
5E9D_AB_CDE,L,0.5,48,0.2731,0.3411,0.2448,-0.3232
5E9D_AB_CDE,L,1.0,48,0.2832,0.3415,0.4357,-0.2414
5E9D_AB_CDE,L,2.0,48,0.29,0.3413,0.6328,-0.1744
5E9D_AB_CDE,random,0.0,48,0.2419,0.3412,-0.1047,-0.5231
5E9D_AB_CDE,random,0.25,48,0.2259,0.3409,-0.0962,-0.5491
5E9D_AB_CDE,random,0.5,48,0.2181,0.3411,-0.0954,-0.5726
5E9D_AB_CDE,random,1.0,48,0.1774,0.3407,-0.1997,-0.7512
5E9D_AB_CDE,random,2.0,48,0.1211,0.3406,-0.4436,-1.0703
5F4E_A_B,L,0.0,38,0.2479,0.3286,-0.103,-0.3896
5F4E_A_B,L,0.25,38,0.2611,0.3286,0.0266,-0.2474
5F4E_A_B,L,0.5,38,0.2693,0.3286,0.1117,-0.1703
5F4E_A_B,L,1.0,38,0.2845,0.3287,0.2375,-0.0515
5F4E_A_B,L,2.0,38,0.2956,0.3289,0.3991,0.1009
5F4E_A_B,random,0.0,38,0.2479,0.3286,-0.103,-0.3896
5F4E_A_B,random,0.25,38,0.2418,0.3291,-0.1188,-0.4008
5F4E_A_B,random,0.5,38,0.2311,0.3289,-0.1616,-0.4576
5F4E_A_B,random,1.0,38,0.2233,0.3291,-0.2121,-0.5562
5F4E_A_B,random,2.0,38,0.2011,0.3286,-0.3054,-0.6978
5K39_A_B,L,0.0,42,0.3032,0.4121,-0.0576,-0.7063
5K39_A_B,L,0.25,42,0.3166,0.4115,0.1641,-0.5127
5K39_A_B,L,0.5,42,0.3259,0.4112,0.312,-0.4
5K39_A_B,L,1.0,42,0.343,0.4114,0.4896,-0.2506
5K39_A_B,L,2.0,42,0.3601,0.4111,0.697,-0.0961
5K39_A_B,random,0.0,42,0.3032,0.4121,-0.0576,-0.7063
5K39_A_B,random,0.25,42,0.3058,0.4117,-0.0273,-0.674
5K39_A_B,random,0.5,42,0.3028,0.4121,-0.0175,-0.6946
5K39_A_B,random,1.0,42,0.279,0.4114,-0.1065,-0.9141
5K39_A_B,random,2.0,42,0.2433,0.4107,-0.3306,-1.35
5M2O_A_B,L,0.0,40,0.352,0.4366,-0.0267,-0.5645
5M2O_A_B,L,0.25,40,0.3703,0.437,0.1038,-0.4428
5M2O_A_B,L,0.5,40,0.3867,0.4373,0.2089,-0.3671
5M2O_A_B,L,1.0,40,0.4098,0.4367,0.3594,-0.2291
5M2O_A_B,L,2.0,40,0.4316,0.4368,0.5089,-0.1006
5M2O_A_B,random,0.0,40,0.352,0.4366,-0.0267,-0.5645
5M2O_A_B,random,0.25,40,0.3461,0.4377,-0.0582,-0.5971
5M2O_A_B,random,0.5,40,0.3297,0.4379,-0.0827,-0.6373
5M2O_A_B,random,1.0,40,0.2898,0.438,-0.2102,-0.8045
5M2O_A_B,random,2.0,40,0.2461,0.4389,-0.3106,-0.9969
5TAR_A_B,L,0.0,15,0.2031,0.2952,-0.013,-0.0811
5TAR_A_B,L,0.25,15,0.2104,0.2951,0.1521,0.0147
5TAR_A_B,L,0.5,15,0.2104,0.295,0.2919,0.1086
5TAR_A_B,L,1.0,15,0.2062,0.2946,0.4773,0.2092
5TAR_A_B,L,2.0,15,0.1729,0.2949,0.6962,0.1539
5TAR_A_B,random,0.0,15,0.2031,0.2952,-0.013,-0.0811
5TAR_A_B,random,0.25,15,0.2094,0.2949,-0.0206,-0.0447
5TAR_A_B,random,0.5,15,0.2073,0.2947,-0.0196,-0.0432
5TAR_A_B,random,1.0,15,0.1917,0.2951,-0.0569,-0.0529
5TAR_A_B,random,2.0,15,0.1302,0.2949,-0.2458,-0.1939
5UFE_A_B,L,0.0,27,0.1898,0.3324,-0.4244,-1.115
5UFE_A_B,L,0.25,27,0.2164,0.3331,-0.2054,-0.8303
5UFE_A_B,L,0.5,27,0.2309,0.334,-0.0378,-0.5904
5UFE_A_B,L,1.0,27,0.2396,0.3339,0.1812,-0.369
5UFE_A_B,L,2.0,27,0.2581,0.3326,0.4168,-0.1648
5UFE_A_B,random,0.0,27,0.1898,0.3324,-0.4244,-1.115
5UFE_A_B,random,0.25,27,0.1875,0.3322,-0.4224,-1.1233
5UFE_A_B,random,0.5,27,0.173,0.3329,-0.4994,-1.2108
5UFE_A_B,random,1.0,27,0.1464,0.3332,-0.6414,-1.4581
5UFE_A_B,random,2.0,27,0.1157,0.3317,-0.826,-1.8508
5UFQ_A_C,L,0.0,29,0.1897,0.3393,-0.4572,-1.2778
5UFQ_A_C,L,0.25,29,0.2015,0.3387,-0.2862,-1.0696
5UFQ_A_C,L,0.5,29,0.2258,0.3391,-0.1483,-0.9002
5UFQ_A_C,L,1.0,29,0.2484,0.338,0.0607,-0.7094
5UFQ_A_C,L,2.0,29,0.2791,0.3385,0.3078,-0.4657
5UFQ_A_C,random,0.0,29,0.1897,0.3393,-0.4572,-1.2778
5UFQ_A_C,random,0.25,29,0.1827,0.3391,-0.5076,-1.3536
5UFQ_A_C,random,0.5,29,0.1649,0.3391,-0.5614,-1.4267
5UFQ_A_C,random,1.0,29,0.1498,0.3397,-0.6672,-1.5499
5UFQ_A_C,random,2.0,29,0.1492,0.3381,-0.8196,-1.6598
5XCO_A_B,L,0.0,24,0.263,0.3435,-0.1432,-1.0836
5XCO_A_B,L,0.25,24,0.2891,0.3438,0.0537,-0.8547
5XCO_A_B,L,0.5,24,0.306,0.3452,0.2227,-0.7025
5XCO_A_B,L,1.0,24,0.3092,0.3446,0.3861,-0.6239
5XCO_A_B,L,2.0,24,0.2962,0.3441,0.5919,-0.5641
5XCO_A_B,random,0.0,24,0.263,0.3435,-0.1432,-1.0836
5XCO_A_B,random,0.25,24,0.2611,0.3438,-0.1679,-1.1491
5XCO_A_B,random,0.5,24,0.2604,0.3437,-0.214,-1.1814
5XCO_A_B,random,1.0,24,0.2311,0.3438,-0.3634,-1.4675
5XCO_A_B,random,2.0,24,0.1628,0.3438,-0.5836,-1.884
